-2.332525327208867516e-01
1.474563596624179462e+00
8.881304665594875747e-01
-2.502876674495352338e-01
-3.018103897257856660e-02
4.972528882968183517e-01
-5.460692629100245554e-01
5.687880297661127571e-01
6.013848187237432752e-01
-4.930165503933690019e-01
2.839656064951818770e-01
-4.918159674220543565e-01
1.024361170020338108e+00
-6.709650835610947439e-02
-7.291414330070064009e-01
-3.568893613638865481e-01
3.984787538296412635e-01
-7.160362833735413046e-01
-5.400644553858086061e-01
3.271890870078815183e-01
2.184898625969808883e-01
1.391971045812803176e+00
-3.275260775253207024e-01
-1.745520402120377401e-01
-1.709945017794702871e-01
-4.141458876729442462e-01
-6.598650120916378370e-01
-5.483692969752289592e-01
7.472855187751425987e-02
